"2009/12/15","14:00","USD","L","NAHB Housing Market Index","16","18","17","","13977"
"2009/12/15","19:30","AUD","M","MI Leading Index m/m","0.4%","","1.1%","0.9%","14090"
"2009/12/15","19:50","JPY","M","Tertiary Industry Activity m/m","0.5%","0.5%","-0.6%","-0.5%","14356"
"2009/12/15","20:30","AUD","H","GDP q/q","0.2%","0.4%","0.6%","","10803"
"2009/12/15","21:00","AUD","M","RBA Deputy Gov Battellino Speaks","","","","","29017"
"2009/12/15","22:18","CNY","L","Foreign Direct Investment ytd/y","-9.9%","","-12.6%","","19317"
"2009/12/16","04:00","EUR","M","French Flash Manufacturing PMI","54.4","54.7","54.4","54.2","14183"
"2009/12/16","04:00","EUR","M","French Flash Services PMI","59.3","60.1","60.9","60.4","14184"
"2009/12/16","04:30","EUR","M","German Flash Manufacturing PMI","53.1","52.6","52.4","52.0","14185"
"2009/12/16","04:30","EUR","M","German Flash Services PMI","53.1","51.9","51.4","51.5","14186"
"2009/12/16","04:30","GBP","M","MPC Member Miles Speaks","","","","","29016"
"2009/12/16","05:00","EUR","M","Flash Manufacturing PMI","51.6","51.5","51.2","51.0","14187"
"2009/12/16","05:00","EUR","M","Flash Services PMI","53.7","53.3","53.0","53.2","14188"
"2009/12/16","05:30","GBP","H","Claimant Count Change","-6.3K","13.9K","5.9K","12.9K","10762"
"2009/12/16","05:30","GBP","L","Unemployment Rate","7.9%","7.9%","7.8%","","10764"
"2009/12/16","05:30","GBP","M","Average Earnings Index 3m/y","1.5%","1.3%","1.4%","1.2%","10763"
"2009/12/16","06:00","EUR","L","Italian Trade Balance","-0.71B","-0.63B","-0.91B","-0.90B","14381"
"2009/12/16","06:00","EUR","M","Final Core CPI y/y","1.0%","1.2%","1.2%","","13757"
"2009/12/16","06:00","EUR","M","Final CPI y/y","0.5%","0.6%","0.6%","","13756"
"2009/12/16","09:30","CAD","M","Manufacturing Sales m/m","2.0%","1.0%","1.0%","1.4%","13423"
"2009/12/16","09:30","USD","H","Building Permits","0.58M","0.58M","0.55M","","11176"
"2009/12/16","09:30","USD","H","Core CPI m/m","0.0%","0.1%","0.2%","","11522"
"2009/12/16","09:30","USD","M","CPI m/m","0.4%","0.4%","0.3%","","11521"
"2009/12/16","09:30","USD","M","Current Account","-108B","-107B","-98B","-99B","11377"
"2009/12/16","09:30","USD","M","Housing Starts","0.57M","0.59M","0.53M","","11175"
"2009/12/16","10:30","GBP","M","Chancellor Darling Speaks","","","","","29222"
"2009/12/16","11:30","USD","M","Crude Oil Inventories","-3.7M","-2.1M","-3.8M","","14669"
"2009/12/16","14:05","CAD","M","BOC Gov Carney Speaks","","","","","29015"
"2009/12/16","15:15","USD","H","Federal Funds Rate","<0.25%","<0.25%","<0.25%","","10552"
"2009/12/16","15:15","USD","H","FOMC Statement","","","","","10551"
"2009/12/16","17:47","NZD","M","Westpac Consumer Sentiment","116.9","","120.3","","13040"
"2009/12/16","20:30","AUD","L","RBA Bulletin","","","","","11389"
"2009/12/16","22:00","NZD","H","ANZ Business Confidence","38.5","","43.4","","13054"
"2009/12/17","05:15","EUR","L","Italian Quarterly Unemployment Rate","7.8%","7.7%","7.5%","7.4%","14282"
"2009/12/17","05:30","GBP","H","Retail Sales m/m","-0.3%","0.5%","0.6%","0.4%","13185"
"2009/12/17","05:30","GBP","M","Consumer Inflation Expectations","2.4%","","2.4%","","14287"
"2009/12/17","06:00","CHF","M","ZEW Economic Expectations","54.0","","56.4","","13617"
"2009/12/17","07:00","GBP","H","CBI Realized Sales","13","14","13","","12333"
"2009/12/17","08:00","CAD","H","Core CPI m/m","0.4%","0.2%","0.1%","","12931"
"2009/12/17","08:00","CAD","M","CPI m/m","0.5%","0.3%","-0.1%","","12930"
"2009/12/17","09:30","CAD","M","Foreign Securities Purchases","5.81B","8.11B","13.27B","13.59B","12818"
"2009/12/17","09:30","USD","H","Unemployment Claims","480K","466K","473K","474K","14728"
"2009/12/17","11:00","USD","H","Philly Fed Manufacturing Index","20.4","16.2","16.7","","10983"
"2009/12/17","11:00","USD","L","CB Leading Index m/m","0.9%","0.8%","0.3%","","14037"
"2009/12/17","11:30","USD","L","Natural Gas Storage","-207B","-175B","-64B","","11761"
"2009/12/17","20:01","GBP","L","BOE Financial Stability Report","","","","","14444"
"2009/12/17","20:01","GBP","M","GfK Consumer Confidence","-19","-18","-17","","12444"
"2009/12/17","23:13","JPY","M","Monetary Policy Statement","","","","","14310"
"2009/12/17","23:13","JPY","M","Overnight Call Rate","0.10%","0.10%","0.10%","","14309"
"2009/12/18","03:00","EUR","M","German PPI m/m","0.1%","0.2%","0.0%","","11870"
"2009/12/18","03:19","JPY","H","BOJ Press Conference","","","","","14311"
"2009/12/18","05:00","EUR","H","German Ifo Business Climate","94.7","94.6","93.9","","11949"
"2009/12/18","05:00","EUR","M","Current Account","-4.6B","-2.3B","-5.0B","-5.4B","13032"
"2009/12/18","05:30","GBP","H","Public Sector Net Borrowing","20.3B","23.1B","10.2B","11.4B","13322"
"2009/12/18","05:30","GBP","L","M4 Money Supply m/m","0.0%","1.4%","1.7%","1.8%","13323"
"2009/12/18","05:30","GBP","L","Revised Business Investment q/q","-0.6%","-2.8%","-3.0%","","12490"
"2009/12/18","05:30","GBP","M","Prelim Mortgage Approvals","63K","64K","61K","","30384"
"2009/12/18","06:00","EUR","L","Trade Balance","6.3B","5.7B","4.3B","6.8B","13721"
"2009/12/18","07:00","EUR","L","ECB Financial Stability Review","","","","","58827"
"2009/12/18","09:30","CAD","M","Wholesale Sales m/m","0.3%","0.4%","0.1%","0.2%","13446"
"2009/12/20","17:45","NZD","L","Visitor Arrivals m/m","-3.7%","","-0.7%","","12907"
"2009/12/20","19:50","JPY","M","Trade Balance","0.49T","0.27T","0.46T","0.42T","14619"
"2009/12/20","20:30","AUD","L","New Motor Vehicle Sales m/m","5.5%","","3.3%","3.7%","13082"
"2009/12/20","22:00","NZD","L","Credit Card Spending y/y","1.6%","","-0.3%","-0.4%","12373"
"2009/12/21","00:37","JPY","L","All Industries Activity m/m","1.2%","1.1%","-0.7%","-0.6%","14357"
"2009/12/21","01:00","JPY","M","BOJ Monthly Report","","","","","14102"
"2009/12/21","06:00","CHF","L","SNB Quarterly Bulletin","","","","","14315"
"2009/12/21","09:30","CAD","H","Core Retail Sales m/m","0.2%","0.4%","1.0%","1.1%","13221"
"2009/12/21","09:30","CAD","M","Retail Sales m/m","0.8%","0.8%","1.1%","1.0%","13220"
"2009/12/21","17:45","NZD","H","Current Account","-1.41B","-2.25B","0.12B","","12894"
"2009/12/21","19:00","AUD","M","CB Leading Index m/m","-0.3%","","0.0%","0.3%","14078"
"2009/12/22","00:01","ALL","L","OPEC Meetings [All Day]","","","","","29069"
"2009/12/22","00:01","JPY","N","Bank Holiday [All Day]","","","","","12083"
"2009/12/22","03:00","EUR","M","GfK German Consumer Climate","3.3","3.6","3.6","3.7","14218"
"2009/12/22","03:00","JPY","M","BOJ Gov Shirakawa Speaks","","","","","29263"
"2009/12/22","03:15","CHF","M","Trade Balance","2.14B","2.79B","2.44B","2.46B","13571"
"2009/12/22","05:30","GBP","H","Current Account","-4.7B","-8.1B","-4.4B","-11.4B","13252"
"2009/12/22","05:30","GBP","M","Final GDP q/q","-0.2%","-0.1%","-0.3%","","13248"
"2009/12/22","09:30","USD","L","Final GDP Price Index q/q","0.4%","0.5%","0.5%","","11413"
"2009/12/22","09:30","USD","M","Final GDP q/q","2.2%","2.8%","2.8%","","11412"
"2009/12/22","10:00","EUR","M","Belgian NBB Business Climate","-7.9","-5.5","-8.8","","14025"
"2009/12/22","10:59","USD","L","Richmond Manufacturing Index","-4","4","1","","12955"
"2009/12/22","11:00","USD","H","Existing Home Sales","6.54M","6.29M","6.09M","6.10M","13350"
"2009/12/22","11:02","USD","L","HPI m/m","0.6%","0.2%","-0.4%","0.0%","12608"
"2009/12/22","17:45","NZD","H","GDP q/q","0.2%","0.4%","0.2%","0.1%","12534"
"2009/12/23","03:00","EUR","L","German Import Prices m/m","0.4%","0.2%","0.5%","","11893"
"2009/12/23","03:45","EUR","M","French Consumer Spending m/m","-0.1%","0.3%","1.0%","1.1%","13941"
"2009/12/23","05:00","EUR","L","Italian Retail Sales m/m","0.0%","0.2%","0.0%","-0.1%","14405"
"2009/12/23","05:30","GBP","H","MPC Asset Purchase Facility Votes","0-0-9","0-0-9","8-0-1","","49135"
"2009/12/23","05:30","GBP","H","MPC Official Bank Rate Votes","0-0-9","0-0-9","0-0-9","","11654"
"2009/12/23","05:30","GBP","L","Index of Services 3m/3m","-0.2%","0.3%","-0.2%","-0.1%","28308"
"2009/12/23","05:30","GBP","M","BBA Mortgage Approvals","44.7K","43.3K","42.6K","42.2K","12349"
"2009/12/23","09:30","CAD","H","GDP m/m","0.2%","0.3%","0.4%","","12770"
"2009/12/23","09:30","USD","L","Personal Income m/m","0.4%","0.4%","0.3%","0.2%","11450"
"2009/12/23","09:30","USD","M","Core PCE Price Index m/m","0.0%","0.1%","0.2%","","11473"
"2009/12/23","09:30","USD","M","Personal Spending m/m","0.5%","0.6%","0.6%","0.7%","11474"
"2009/12/23","10:55","USD","L","Revised UoM Inflation Expectations","2.5%","","2.1%","","10710"
"2009/12/23","10:55","USD","M","Revised UoM Consumer Sentiment","72.5","74.0","73.4","","10698"
"2009/12/23","11:00","USD","H","New Home Sales","355K","442K","400K","430K","11069"
"2009/12/23","11:30","USD","M","Crude Oil Inventories","-4.9M","-1.5M","-3.7M","","14670"
"2009/12/23","19:50","JPY","M","BSI Manufacturing Index","13.2","11.2","15.5","","13816"
"2009/12/23","19:50","JPY","M","Monetary Policy Meeting Minutes","","","","","14308"
"2009/12/24","00:01","AUD","N","Bank Holiday [All Day]","","","","","12757"
"2009/12/24","00:01","EUR","N","German Bank Holiday [All Day]","","","","","14762"
"2009/12/24","00:01","NZD","N","Bank Holiday [All Day]","","","","","12108"
"2009/12/24","01:15","JPY","M","BOJ Gov Shirakawa Speaks","","","","","29264"
"2009/12/24","09:30","USD","H","Core Durable Goods Orders m/m","2.0%","1.1%","-0.7%","-1.3%","11340"
"2009/12/24","09:30","USD","H","Unemployment Claims","452K","471K","480K","","14729"
"2009/12/24","09:30","USD","M","Durable Goods Orders m/m","0.2%","0.6%","-0.6%","","11339"
"2009/12/24","11:30","USD","L","Natural Gas Storage","-166B","-171B","-207B","","11762"
"2009/12/24","19:30","JPY","L","National Core CPI y/y","-1.7%","-1.7%","-2.2%","","14242"
"2009/12/24","19:30","JPY","L","Unemployment Rate","5.2%","5.2%","5.1%","","14277"
"2009/12/24","19:30","JPY","M","Household Spending y/y","2.2%","0.5%","1.6%","","14564"
"2009/12/24","19:30","JPY","M","Tokyo Core CPI y/y","-1.9%","-1.8%","-1.9%","","14241"
"2009/12/24","19:50","JPY","L","SPPI y/y","-2.0%","-1.9%","-2.3%","-2.2%","14116"
"2009/12/25","00:01","CAD","N","Bank Holiday [All Day]","","","","","14752"
"2009/12/25","00:01","CHF","N","Bank Holiday [All Day]","","","","","12057"
"2009/12/25","00:01","EUR","N","French Bank Holiday [All Day]","","","","","42199"
"2009/12/25","00:01","EUR","N","German Bank Holiday [All Day]","","","","","14763"
"2009/12/25","00:01","EUR","N","Italian Bank Holiday [All Day]","","","","","14796"
"2009/12/25","00:01","GBP","N","Bank Holiday [All Day]","","","","","12263"
"2009/12/25","00:01","USD","N","Bank Holiday [All Day]","","","","","12019"
"2009/12/25","01:00","JPY","L","Housing Starts y/y","-19.1%","-22.3%","-27.1%","","14565"
"2009/12/27","00:01","AUD","N","Bank Holiday [All Day]","","","","","12758"
"2009/12/27","00:01","NZD","N","Bank Holiday [All Day]","","","","","23210"
"2009/12/27","19:50","JPY","M","Prelim Industrial Production m/m","2.6%","2.5%","0.5%","","14276"
"2009/12/27","19:50","JPY","M","Retail Sales y/y","-1.0%","-1.1%","-1.0%","-0.9%","14278"
"2009/12/27","21:30","JPY","M","Average Cash Earnings y/y","-2.8%","-1.8%","-1.9%","-1.7%","14578"
"2009/12/28","00:01","CAD","N","Bank Holiday [All Day]","","","","","14753"
"2009/12/28","00:01","GBP","N","Bank Holiday [All Day]","","","","","12262"
"2009/12/29","00:01","EUR","M","German Prelim CPI m/m [All Day]","0.7%","0.6%","-0.1%","-0.2%","11836"
"2009/12/29","03:00","CHF","M","UBS Consumption Indicator","1.28","","0.88","0.87","13641"
"2009/12/29","05:30","GBP","L","Housing Equity Withdrawal q/q","-4.9B","-6.3B","-6.9B","-7.0B","12337"
"2009/12/29","10:00","USD","M","S+P/CS Composite-20 HPI y/y","-7.3%","-7.1%","-9.3%","-9.4%","13965"
"2009/12/29","11:00","USD","H","CB Consumer Confidence","52.9","53.0","50.6","49.5","10662"
"2009/12/29","19:15","JPY","L","Final Manufacturing PMI","53.8","","52.3","","14513"
"2009/12/30","00:01","JPY","N","Bank Holiday [All Day]","","","","","12084"
"2009/12/30","05:00","EUR","L","Private Loans y/y","-0.7%","-0.8%","-0.8%","","22776"
"2009/12/30","05:00","EUR","L","Retail PMI","50.3","","48.9","","43611"
"2009/12/30","05:00","EUR","M","M3 Money Supply y/y","-0.2%","0.4%","0.3%","","22775"
"2009/12/30","06:29","EUR","L","Italian 10-y Bond Auction","4.07|1.5","","4.01|1.6","","43389"
"2009/12/30","06:30","CHF","H","KOF Economic Barometer","1.68","1.73","1.62","","13629"
"2009/12/30","10:45","USD","H","Chicago PMI","60.0","55.2","56.1","","12685"
"2009/12/30","11:30","USD","M","Crude Oil Inventories","-1.5M","-1.7M","-4.9M","","14671"
"2009/12/30","20:30","AUD","M","Private Sector Credit m/m","0.1%","0.1%","-0.1%","0.0%","11775"
"2009/12/31","00:01","AUD","N","Bank Holiday [All Day]","","","","","28827"
"2009/12/31","00:01","CNY","N","Bank Holiday [All Day]","","","","","29265"
"2009/12/31","00:01","EUR","N","German Bank Holiday [All Day]","","","","","14764"
"2009/12/31","00:01","JPY","N","Bank Holiday [All Day]","","","","","28968"
"2009/12/31","00:01","NZD","N","Bank Holiday [All Day]","","","","","28840"
"2009/12/31","03:00","GBP","H","Nationwide HPI m/m","0.4%","0.4%","0.5%","","12432"
"2009/12/31","05:30","GBP","M","BOE Credit Conditions Survey","","","","","25824"
"2009/12/31","09:30","USD","H","Unemployment Claims","432K","460K","454K","452K","14730"
"2009/12/31","11:30","USD","L","Natural Gas Storage","-124B","-143B","-166B","","11763"
"2009/12/31","21:00","CNY","H","Manufacturing PMI","56.6","55.4","55.2","","24828"
"2010/01/01","00:01","CAD","N","Bank Holiday [All Day]","","","","","28844"
"2010/01/01","00:01","CHF","N","Bank Holiday [All Day]","","","","","28969"
"2010/01/01","00:01","EUR","N","French Bank Holiday [All Day]","","","","","29224"
"2010/01/01","00:01","EUR","N","German Bank Holiday [All Day]","","","","","29225"
"2010/01/01","00:01","EUR","N","Italian Bank Holiday [All Day]","","","","","29226"
"2010/01/01","00:01","GBP","N","Bank Holiday [All Day]","","","","","28945"
"2010/01/01","00:01","USD","N","Bank Holiday [All Day]","","","","","28935"
"2010/01/02","21:00","CNY","L","Non-Manufacturing PMI","57.5","","52.3","","42266"
"2010/01/03","00:01","NZD","N","Bank Holiday [All Day]","","","","","28841"
"2010/01/03","11:15","USD","M","FOMC Member Kohn Speaks","","","","","29483"
"2010/01/03","11:30","USD","H","Fed Chairman Bernanke Speaks","","","","","29484"
"2010/01/03","18:30","AUD","L","AIG Manufacturing Index","48.5","","51.2","","24572"
"2010/01/03","22:30","CNY","M","Caixin Final Manufacturing PMI","56.1","","55.7","","24829"
"2010/01/04","01:30","AUD","M","Commodity Prices y/y","-16.6%","","-24.4%","-25.3%","27157"
"2010/01/04","04:15","EUR","M","Spanish Manufacturing PMI","45.2","","45.3","","43825"
"2010/01/04","04:30","CHF","M","Manufacturing PMI","54.6","57.1","56.9","","24653"
"2010/01/04","04:45","EUR","L","Italian Manufacturing PMI","50.8","50.5","50.1","","43479"
"2010/01/04","04:50","EUR","L","French Final Manufacturing PMI","54.7","54.4","54.4","","58920"
"2010/01/04","04:55","EUR","L","German Final Manufacturing PMI","52.7","53.1","53.1","","58979"
"2010/01/04","05:00","EUR","L","Final Manufacturing PMI","51.6","51.6","51.6","","24652"
"2010/01/04","05:30","EUR","L","Sentix Investor Confidence","-3.7","-3.4","-5.5","","25082"
"2010/01/04","05:30","GBP","H","Manufacturing PMI","54.1","52.1","51.8","","24511"
"2010/01/04","05:30","GBP","L","Mortgage Approvals","61K","58K","58K","57K","28148"
"2010/01/04","05:30","GBP","M","Net Lending to Individuals m/m","1.1B","0.6B","0.5B","0.3B","28149"
"2010/01/04","06:00","EUR","L","Italian Prelim CPI m/m","0.2%","0.1%","0.1%","","14393"
"2010/01/04","11:00","USD","H","ISM Manufacturing PMI","55.9","54.1","53.6","","24798"
"2010/01/04","11:00","USD","L","Construction Spending m/m","-0.6%","-0.4%","-0.5%","0.0%","25365"
"2010/01/04","11:00","USD","L","ISM Manufacturing Prices","61.5","57.7","55.0","","24799"
"2010/01/04","14:00","USD","L","FOMC Member Duke Speaks","","","","","29485"
"2010/01/04","19:50","JPY","L","Monetary Base y/y","5.2%","3.5%","3.8%","","29482"
"2010/01/04","20:01","AUD","M","HIA New Home Sales m/m","0.3%","","-6.0%","","28307"
"2010/01/05","00:01","USD","L","Total Vehicle Sales [All Day]","11.3M","11.0M","10.9M","","25322"
"2010/01/05","04:00","EUR","M","Spanish Unemployment Change","54.7K","","60.6K","","44004"
"2010/01/05","04:55","EUR","M","German Unemployment Change","-3K","6K","-1K","-7K","28218"
"2010/01/05","05:30","GBP","M","Construction PMI","47.1","47.6","47.0","","24512"
"2010/01/05","06:00","EUR","M","CPI Flash Estimate y/y","0.9%","0.9%","0.5%","0.6%","27335"
"2010/01/05","09:00","USD","M","FOMC Member Hoenig Speaks","","","","","29486"
"2010/01/05","09:30","CAD","L","IPPI m/m","1.0%","0.5%","-0.3%","","26756"
"2010/01/05","09:30","CAD","M","RMPI m/m","2.2%","1.2%","2.5%","","26757"
"2010/01/05","09:30","NZD","L","GDT Price Index","-5.4%","","1.7%","","56225"
"2010/01/05","11:00","USD","H","Pending Home Sales m/m","-16.0%","-2.3%","3.9%","3.7%","27359"
"2010/01/05","11:00","USD","M","Factory Orders m/m","1.1%","0.5%","0.8%","0.6%","26264"
"2010/01/05","18:30","AUD","M","AIG Services Index","50.0","","52.5","","24573"
"2010/01/05","20:01","GBP","L","BRC Shop Price Index y/y","2.2%","","0.2%","","28172"
"2010/01/05","20:01","GBP","M","Nationwide Consumer Confidence","69","72","74","73","26058"
"2010/01/05","20:30","AUD","H","Building Approvals m/m","5.9%","3.1%","-1.8%","-0.6%","27431"
"2010/01/05","23:45","JPY","L","10-y Bond Auction","1.34|2.6","","1.25|2.8","","49010"
"2010/01/06","00:01","EUR","N","Italian Bank Holiday [All Day]","","","","","29247"
"2010/01/06","04:00","CHF","H","Foreign Currency Reserves","94.7B","","95.2B","","42155"
"2010/01/06","04:15","EUR","L","Spanish Services PMI","45.0","","46.1","","43921"
"2010/01/06","04:45","EUR","L","Italian Services PMI","53.9","51.9","49.8","","43539"
"2010/01/06","04:50","EUR","L","French Final Services PMI","58.7","59.3","59.3","","59128"
"2010/01/06","04:55","EUR","L","German Final Services PMI","52.7","53.1","53.1","","59140"
"2010/01/06","05:00","EUR","L","Final Services PMI","53.6","53.7","53.7","","24654"
"2010/01/06","05:30","GBP","H","Services PMI","56.8","56.7","56.6","","24513"
"2010/01/06","06:00","EUR","L","PPI m/m","0.1%","0.2%","0.3%","0.2%","27236"
"2010/01/06","06:00","EUR","M","Industrial New Orders m/m","-2.2%","-1.0%","1.7%","1.5%","13675"
"2010/01/06","06:04","EUR","M","German 10-y Bond Auction","3.38|1.6","","3.37|1.4","","42345"
"2010/01/06","08:30","USD","L","Challenger Job Cuts y/y","-72.9%","","-72.3%","","27463"
"2010/01/06","09:15","USD","H","ADP Non-Farm Employment Change","-84K","-74K","-145K","-169K","26959"
"2010/01/06","11:00","USD","H","ISM Non-Manufacturing PMI","50.1","50.5","48.7","","25334"
"2010/01/06","11:30","USD","M","Crude Oil Inventories","1.3M","-0.4M","-1.5M","","24689"
"2010/01/06","15:00","USD","H","FOMC Meeting Minutes","","","","","26637"
"2010/01/06","17:45","NZD","M","Trade Balance","-269M","-397M","-495M","-487M","27542"
"2010/01/06","20:30","AUD","H","Retail Sales m/m","1.4%","0.4%","0.4%","0.3%","27323"
"2010/01/06","20:30","AUD","H","Trade Balance","-1.70B","-1.79B","-2.08B","-2.38B","24616"
"2010/01/07","02:00","USD","M","FOMC Member Bullard Speaks","","","","","29488"
"2010/01/07","03:00","EUR","M","German Retail Sales m/m","-1.1%","0.4%","0.0%","0.5%","25201"
"2010/01/07","04:15","CHF","M","CPI m/m","-0.2%","0.1%","0.2%","","25522"
"2010/01/07","05:00","GBP","H","Halifax HPI m/m","1.0%","0.6%","1.3%","1.4%","24514"
"2010/01/07","06:00","EUR","L","Consumer Confidence","-16","-16","-17","","27667"
"2010/01/07","06:00","EUR","M","Retail Sales m/m","-1.2%","0.0%","0.2%","0.0%","27212"
"2010/01/07","06:05","EUR","M","French 10-y Bond Auction","3.60|1.7","","3.62|2.1","","42379"
"2010/01/07","07:00","EUR","M","German Factory Orders m/m","0.2%","1.6%","-1.9%","-2.1%","25189"
"2010/01/07","08:00","GBP","H","Asset Purchase Facility","200B","200B","200B","","25048"
"2010/01/07","08:00","GBP","H","MPC Rate Statement","","","","","25047"
"2010/01/07","08:00","GBP","H","Official Bank Rate","0.50%","0.50%","0.50%","","25046"
"2010/01/07","09:30","USD","H","Unemployment Claims","434K","449K","433K","432K","28870"
"2010/01/07","11:00","CAD","H","Ivey PMI","48.4","52.2","55.9","","25594"
"2010/01/07","11:30","USD","L","Natural Gas Storage","-153B","-147B","-124B","","24690"
"2010/01/07","14:00","USD","M","FOMC Member Hoenig Speaks","","","","","29487"
"2010/01/07","18:30","AUD","L","AIG Construction Index","49.3","","47.6","","24574"
"2010/01/08","01:00","JPY","L","Leading Indicators","91.2%","91.4%","89.4%","89.7%","29003"
"2010/01/08","02:45","CHF","L","Unemployment Rate","4.2%","4.2%","4.1%","","27783"
"2010/01/08","03:00","EUR","L","German Trade Balance","17.2B","12.3B","12.7B","12.9B","25094"
"2010/01/08","03:30","USD","M","FOMC Member Bullard Speaks","","","","","29489"
"2010/01/08","03:45","EUR","L","French Trade Balance","-5.3B","-3.9B","-4.4B","","26548"
"2010/01/08","05:30","GBP","H","PPI Input m/m","0.1%","-0.2%","0.1%","","26692"
"2010/01/08","05:30","GBP","L","PPI Output m/m","0.5%","0.2%","0.2%","","26693"
"2010/01/08","06:00","EUR","L","Final GDP q/q","0.4%","0.4%","0.4%","","27427"
"2010/01/08","06:00","EUR","L","Italian Monthly Unemployment Rate","8.3%","8.3%","8.2%","","29628"
"2010/01/08","06:00","EUR","M","Unemployment Rate","10.0%","9.9%","9.9%","9.8%","27407"
"2010/01/08","07:00","EUR","M","German Industrial Production m/m","0.7%","1.1%","-1.7%","-1.8%","25167"
"2010/01/08","08:00","CAD","H","Employment Change","-2.6K","20.2K","79.1K","","26717"
"2010/01/08","08:00","CAD","H","Unemployment Rate","8.5%","8.5%","8.5%","","26716"
"2010/01/08","09:30","USD","H","Non-Farm Employment Change","-85K","-3K","4K","-11K","24199"
"2010/01/08","09:30","USD","H","Unemployment Rate","10.0%","10.1%","10.0%","","24198"
"2010/01/08","09:30","USD","M","Average Hourly Earnings m/m","0.2%","0.2%","0.2%","0.1%","24200"
"2010/01/08","11:00","USD","L","Wholesale Inventories m/m","1.5%","-0.2%","0.6%","0.3%","27952"
"2010/01/08","11:15","USD","M","FOMC Member Rosengren Speaks","","","","","29491"
"2010/01/08","15:40","USD","L","President Obama Speaks","","","","","29535"
"2010/01/08","16:00","USD","L","Consumer Credit m/m","-17.5B","-4.9B","-4.2B","-3.5B","24922"
"2010/01/10","00:01","JPY","N","Bank Holiday [All Day]","","","","","28967"
"2010/01/10","02:04","CNY","H","Trade Balance","18.4B","20.3B","19.1B","","26373"
"2010/01/10","20:30","AUD","M","ANZ Job Advertisements m/m","6.0%","","5.2%","","28478"
"2010/01/10","22:10","USD","M","FOMC Member Bullard Speaks","","","","","29490"
"2010/01/11","03:45","EUR","M","French Industrial Production m/m","1.1%","0.4%","-0.6%","-0.8%","26560"
"2010/01/11","04:15","CHF","H","Retail Sales y/y","0.6%","1.9%","3.6%","3.1%","25550"
"2010/01/11","06:16","EUR","M","ECB President Trichet Speaks","","","","","29576"
"2010/01/11","09:15","CAD","H","Housing Starts","175K","161K","165K","159K","27915"
"2010/01/11","09:30","CAD","H","Building Permits m/m","-4.6%","-2.6%","20.0%","18.0%","26947"
"2010/01/11","11:30","CAD","H","BOC Business Outlook Survey","","","","","28316"
"2010/01/11","15:20","CAD","M","Gov Council Member Lane Speaks","","","","","29534"
"2010/01/11","17:00","NZD","H","NZIER Business Confidence","31","","36","","27558"
"2010/01/11","19:50","JPY","L","Bank Lending y/y","-1.0%","","0.2%","","28457"
"2010/01/11","19:50","JPY","L","Current Account","1.30T","1.22T","1.38T","","28320"
"2010/01/11","19:50","JPY","L","M2 Money Stock y/y","3.1%","3.3%","3.3%","","28520"
"2010/01/11","20:01","GBP","M","BRC Retail Sales Monitor y/y","4.2%","","1.8%","","28276"
"2010/01/11","20:01","GBP","M","RICS House Price Balance","30%","38%","35%","","28264"
"2010/01/11","20:30","AUD","H","Home Loans m/m","-5.6%","-1.2%","-1.9%","-1.4%","26155"
"2010/01/12","01:00","JPY","L","Economy Watchers Sentiment","35.4","34.2","33.9","","26240"
"2010/01/12","03:45","EUR","L","French Gov Budget Balance","-143.3B","","-134.8B","","26616"
"2010/01/12","05:30","GBP","L","HPI y/y","0.6%","0.4%","-2.2%","","25701"
"2010/01/12","05:30","GBP","M","Trade Balance","-6.8B","-6.9B","-7.0B","-7.1B","26680"
"2010/01/12","08:30","USD","L","NFIB Small Business Index","88.0","","88.3","","48374"
"2010/01/12","09:30","CAD","H","Trade Balance","-0.3B","0.8B","0.5B","0.4B","26740"
"2010/01/12","09:30","CAD","M","NHPI m/m","0.4%","0.3%","0.3%","","26831"
"2010/01/12","09:30","USD","H","Trade Balance","-36.4B","-34.9B","-33.2B","-32.9B","25897"
"2010/01/12","11:00","USD","L","IBD/TIPP Economic Optimism","48.8","49.2","46.8","","28230"
"2010/01/12","11:00","USD","L","JOLTS Job Openings","2.42M","","2.57M","2.51M","49305"
"2010/01/12","22:00","NZD","L","ANZ Commodity Prices m/m","2.6%","","10.5%","","27271"
"2010/01/13","02:00","JPY","L","Prelim Machine Tool Orders y/y","62.8%","","-8.4%","-8.6%","26241"
"2010/01/13","03:45","EUR","L","French CPI m/m","0.3%","0.3%","0.1%","","26572"
"2010/01/13","05:00","EUR","L","Italian Industrial Production m/m","0.2%","0.8%","0.7%","0.5%","26496"
"2010/01/13","05:30","GBP","H","Manufacturing Production m/m","0.0%","0.3%","0.0%","","26998"
"2010/01/13","05:30","GBP","L","Industrial Production m/m","0.4%","0.3%","-0.1%","0.0%","26997"
"2010/01/13","09:30","EUR","M","Spanish 10-y Bond Auction","4.10|1.2","","3.89|2.1","","42482"
"2010/01/13","11:00","GBP","M","NIESR GDP Estimate","0.3%","","0.2%","","26977"
"2010/01/13","11:30","USD","M","Crude Oil Inventories","3.7M","1.2M","1.3M","","24691"
"2010/01/13","14:00","USD","M","10-y Bond Auction","3.75|3.0","","3.45|2.6","","42309"
"2010/01/13","15:00","USD","M","Beige Book","","","","","26608"
"2010/01/13","15:00","USD","M","Federal Budget Balance","-91.9B","-88.9B","-120.3B","","25562"
"2010/01/13","17:45","NZD","H","Building Consents m/m","1.2%","","10.7%","11.7%","27518"
